identifier,resource_type,md_standard,ogc_web_services,md_date,language,crs_epsg_codes,title,keywords,abstract,md_contact_name,md_contact_email,landing_page,data_creators,data_publishers,data_pointcontact,bounding_box,license,access_rights,wcs_getcapabilities_url,wfs_getcapabilities_url,csw_metadata_name,csw_metadata_name_clean,feature_id,clean_feature_ids,layer,bbox_28992,intersects_outline_1,intersects_outline_2
9c396b4a-5c5c-4e57-9990-cba975ea04a8,service,ISO 19115,WFS,2023-06-28,dut,,arbeidsmarkt,PAR; arbeidsmarkt,Deze service ontsluit kaartlagen afkomstig uit het Provinciaal Arbeidsplaatsen Register (PAR). Het betreft vestigingen van bedrijven en instellingen in de provincie Utrecht waar betaalde arbeid wordt verricht. Naast locatie is de bedrijfsactiviteit en de werkgelegenheid bekend.,Provincie Utrecht,gis@provincie-utrecht.nl,,,,Team GIS (Provincie Utrecht); Provincie Utrecht; Team GIS (Provincie Utrecht),"('3.207', '50.734', '7.240', '53.545')",Geen beperkingen,otherRestrictions,,https://services.geodata-utrecht.nl/geoserver/s01_6_arbeidsmarkt/wfs,Provinciaal_Arbeidsplaatsen_Register_PAR,Provinciaal_Arbeidsplaatsen_Register_PAR,s01_6_arbeidsmarkt:Provinciaal_Arbeidsplaatsen_Register_PAR,Provinciaal_Arbeidsplaatsen_Register_PAR,s01_6_arbeidsmarkt:Provinciaal_Arbeidsplaatsen_Register_PAR,"(1087.288213572523, 306545.455307614, 285803.5409800106, 619850.1707615636)",True,True
2121d53e-cf73-4cd3-a8bc-c1e677b5385b,dataset,ISO 19115,WFS; WMS,2025-04-08,dut,,"Belaste woningen PM 2,5 wegverkeer",MILIEUKWALITEIT; WEGEN; LUCHTKWALITEIT; STIKSTOF; ADRESSEN; MILIEU,"De belasting met PM2,5 (Jaargemiddelde PM2,5-concentratie in microgram/m3) als gevolg van wegen is vertaald naar GES (gezondheidseffectscreening)-contouren. Alle woningen in de verschillende GES-contouren gelegen zijn in beeld gebracht. Doel is inzicht in knelpunten in de bestaande situatie en in de aanwezige risico’s bij nieuwe ontwikkelingen. Met dit inzicht kunnen keuzes onderbouwd worden.",Provincie Utrecht,GIS@provincie-utrecht.nl,,,,GIS (Provincie Utrecht),"('4.789866', '51.857139', '5.627995', '52.304001')",Open data (publiek)|https://creativecommons.org/publicdomain/mark/1.0/deed.nl,otherRestrictions,,https://services.geodata-utrecht.nl/geoserver/m01_4_overlast_hinder_mgkp/wfs,Belaste_woningen_PM_25_wegverkeer,Belaste_woningen_PM_25_wegverkeer,m01_4_overlast_hinder_mgkp:Belaste_woningen_PM_25_wegverkeer,Belaste_woningen_PM_25_wegverkeer,m01_4_overlast_hinder_mgkp:Belaste_woningen_PM_25_wegverkeer,"(113849.37797803042, 429868.9851615364, 171588.35660726062, 479726.741480906)",True,True
9729a4c9-0ec8-41b1-9469-f4d4fff02115,dataset,ISO 19115,WFS; WMS,2025-04-08,dut,,Belaste woningen PM10 - wegen,MILIEUKWALITEIT; WEGEN; ADRESSEN; MILIEU,De belasting PM10 (Jaargemiddelde PM10-concentratie in microgram/m3) als gevolg van wegen is vertaald naar GES (gezondheidseffectscreening)-contouren. Alle woningen in de verschillende GES-contouren gelegen zijn in beeld gebracht. Doel is inzicht in knelpunten in de bestaande situatie en in de aanwezige risico’s bij nieuwe ontwikkelingen. Met dit inzicht kunnen keuzes onderbouwd worden.,Provincie Utrecht,GIS@provincie-utrecht.nl,,,,GIS (Provincie Utrecht),"('4.789866', '51.857139', '5.627995', '52.304001')",Open data (publiek)|https://creativecommons.org/publicdomain/mark/1.0/deed.nl,otherRestrictions,,https://services.geodata-utrecht.nl/geoserver/m01_4_overlast_hinder_mgkp/wfs,Belaste_woningen_PM10_wegen,Belaste_woningen_PM10_wegen,m01_4_overlast_hinder_mgkp:Belaste_woningen_PM10_wegen,Belaste_woningen_PM10_wegen,m01_4_overlast_hinder_mgkp:Belaste_woningen_PM10_wegen,"(113849.37797803042, 429868.9851615364, 171588.35660726062, 479726.741480906)",True,True
39ff64f3-7c1e-4acd-864a-2e60763dd404,service,ISO 19115,WFS,2023-06-29,dut,,w01_7_klimaatadaptatie,KLIMAATADAPTATIE; WATER,Deze service toont klimaatadaptatie datasets voor de provincie Utrecht,Provincie Utrecht,gis@provincie-utrecht.nl,,,,Team GIS (Provincie Utrecht); Provincie Utrecht; Team GIS (Provincie Utrecht),"('3.207', '50.734', '7.240', '53.545')",Geen beperkingen,otherRestrictions,,https://services.geodata-utrecht.nl/geoserver/w01_7_klimaatadaptatie/wfs,Begaanbaarheid_van_fietspaden_na_bui_van_35_mm_in_1_uur,Begaanbaarheid_van_fietspaden_na_bui_van_35_mm_in_1_uur,w01_7_klimaatadaptatie:Begaanbaarheid_van_fietspaden_na_bui_van_35_mm_in_1_uur,Begaanbaarheid_van_fietspaden_na_bui_van_35_mm_in_1_uur,w01_7_klimaatadaptatie:Begaanbaarheid_van_fietspaden_na_bui_van_35_mm_in_1_uur,"(1087.288213572523, 306545.455307614, 285803.5409800106, 619850.1707615636)",True,True
4117da90-9334-454b-8148-2482754ff644,dataset,ISO 19115,WFS; WMS,2024-03-15,dut,,Kleine Landschappelijke Elementen (KLE) - waardenkaart lijnen,NATUUR EN LANDSCHAP; AARDKUNDIGE WAARDEN; BOSSEN; Informatief,"In de Omgevingsverordening is de kaart ""Beschermd klein landschapselement"" opgenomen. Hierop staan de meest bijzondere, vaak oude landschapselementen van de provincie Utrecht. Deze elementen zijn beschermd en mogen niet gekapt worden. In 2021 is deze kaart geupdatet met elementen in de gemeente Vijfheerenlanden en een aantal nieuwe elementen in de rest van de provincie. In deze dataset staan naast de beschermde elementen (waarde=2) ook nog andere waardevolle elementen die geen beschermde status hebben.",Provincie Utrecht,GIS@provincie-utrecht.nl,,,,GIS (Provincie Utrecht),"('4.798', '51.87', '5.615', '52.303')",Open data (publiek)|https://creativecommons.org/publicdomain/mark/1.0/deed.nl,otherRestrictions,,https://services.geodata-utrecht.nl/geoserver/n01_2_natuur_landschap/wfs,Kleine_Landschappelijke_Elementen_waarden_lijnen,Kleine_Landschappelijke_Elementen_waarden_lijnen,n01_2_natuur_landschap:Kleine_Landschappelijke_Elementen_waarden_lijnen,Kleine_Landschappelijke_Elementen_waarden_lijnen,n01_2_natuur_landschap:Kleine_Landschappelijke_Elementen_waarden_lijnen,"(114421.31570221766, 431296.9507403974, 170688.63803933206, 479610.82972902205)",True,True
6e2ac9b1-938c-4f99-a44e-95bcef2137de,dataset,ISO 19115,WFS; WMS,2024-02-05,dut,,Kleine Landschappelijke Elementen (KLE) - waardenkaart punten,NATUUR EN LANDSCHAP; AARDKUNDIGE WAARDEN; BOSSEN; Informatief,"In de Omgevingsverordening is de kaart ""Beschermd klein landschapselement"" opgenomen. Hierop staan de meest bijzondere, vaak oude landschapselementen van de provincie Utrecht. Deze elementen zijn beschermd en mogen niet gekapt worden. In 2021 is deze kaart geupdatet met elementen in de gemeente Vijfheerenlanden en een aantal nieuwe elementen in de rest van de provincie. In deze dataset staan naast de beschermde elementen (waarde=2) ook nog andere waardevolle elementen die geen beschermde status hebben.",Provincie Utrecht,GIS@provincie-utrecht.nl,,,,GIS (Provincie Utrecht),"('4.955', '51.927', '5.611', '52.181')",Open data (publiek)|https://creativecommons.org/publicdomain/mark/1.0/deed.nl,otherRestrictions,,https://services.geodata-utrecht.nl/geoserver/n01_2_natuur_landschap/wfs,Kleine_Landschappelijke_Elementen_waarden_punten,Kleine_Landschappelijke_Elementen_waarden_punten,n01_2_natuur_landschap:Kleine_Landschappelijke_Elementen_waarden_punten,Kleine_Landschappelijke_Elementen_waarden_punten,n01_2_natuur_landschap:Kleine_Landschappelijke_Elementen_waarden_punten,"(125271.58016521204, 437637.6681677041, 170393.61373938664, 465961.59797024046)",True,True
2960a60a-d317-4cae-98ee-b2f70fb75b5a,service,ISO 19115,WFS,2024-06-14,dut,,wegennet_BGT_thema,BGT; wegennet,Deze service bevat de themalagen uit de Grootschalige Topografie (BGT) binnen de provincie Utrecht,Provincie Utrecht,gis@provincie-utrecht.nl,,,,Team GIS (Provincie Utrecht); Provincie Utrecht; Team GIS (Provincie Utrecht),"('3.207', '50.734', '7.240', '53.545')",Geen beperkingen,otherRestrictions,,https://services.geodata-utrecht.nl/geoserver/v01_2_1_wegennet_BGT_thema/wfs,BGT_Themalaag_Kilometrering,BGT_Themalaag_Kilometrering,v01_2_1_wegennet_BGT_thema:BGT_Themalaag_Kilometrering,BGT_Themalaag_Kilometrering,v01_2_1_wegennet_BGT_thema:BGT_Themalaag_Kilometrering,"(1087.288213572523, 306545.455307614, 285803.5409800106, 619850.1707615636)",True,True
c32b0d2f-4185-486f-b1c7-8057e02dba32,dataset,ISO 19115,WMS; WFS,2022-02-25,dut,28992,Bescherming houtopstanden,natuurgebied; ruimtelijke ordening; natuurbehoud,Deze landelijke dataset bevat de gebieden waar provincies beleid hebben vastgesteld om houtopstanden te beschermen. Deze dataset wordt gebruikt voor de Informatiekaart Natuur (IKN). De IKN is een initiatief van de gezamenlijke provincies en biedt een landelijk en actueel beeld van waar regels voor natuur gelden.,BIJ12,informatiekaartnatuur@bij12.nl,,,,BIJ12; BIJ12,"('3.0344', '50.6693', '7.3413', '53.8199')",Geen beperkingen (http://creativecommons.org/publicdomain/mark/1.0/deed.nl),otherRestrictions,,https://ogc-geoservices.bij12.nl/geoserver/IMNa_IKN/wfs?request=GetCapabilities,IMNa_IKN:bescherming_houtopstanden,bescherming_houtopstanden,IMNa_IKN:bescherming_houtopstanden,bescherming_houtopstanden,IMNa_IKN:bescherming_houtopstanden,"(-11325.890567939554, 299535.1365264266, 293145.9320042859, 650798.0356762579)",True,True
c3643f02-a07d-40dd-9b80-9990f4ded5bd,dataset,ISO 19115,WFS; WMS,2024-04-09,dut,,Natuurbeheerplan 2023 - Zoekgebied Klimaat,SUBSIDIES; NATUUR- EN LANDSCHAPSBELEID; Provinciaal beleid,"De provincie draagt via het agrarisch natuur- en landschapsbeheer bij aan de doelen uit het Klimaatakkoord, de Nationale klimaatadaptatiestrategie , de landelijke Bossenstrategie en het provinciale Strategisch bosbeleid. De doelen zijn tweeledig: klimaatmitigatie en klimaatadaptatie.",Provincie Utrecht,GIS@provincie-utrecht.nl,,,,GIS (Provincie Utrecht),"('4.791', '51.859', '5.63', '52.305')",Open data (publiek)|https://creativecommons.org/publicdomain/mark/1.0/deed.nl,otherRestrictions,,https://services.geodata-utrecht.nl/geoserver/n01_2_2_natuur_natuurbeheerplan/wfs,Natuurbeheerplan_2023_Klimaat,Natuurbeheerplan_2023_Klimaat,n01_2_2_natuur_natuurbeheerplan:Natuurbeheerplan_2023_Klimaat,Natuurbeheerplan_2023_Klimaat,n01_2_2_natuur_natuurbeheerplan:Natuurbeheerplan_2023_Klimaat,"(113929.19569847324, 430076.4904758805, 171725.79006543048, 479837.25432421913)",True,True
d5063321-612c-4849-9c8c-70001dea90f8,dataset,ISO 19115,WFS; WMS,2025-04-07,dut,,Belaste woningen magnetische velden - hoogspanningslijnen,HOOGSPANNINGSKABELS; MILIEUKWALITEIT; ADRESSEN; MILIEU,De belasting als gevolg van straling (Elektromagnetische veldsterkte in microTesla (µT)) van hoogspanningslijnen is vertaald naar GES (gezondheidseffectscreening)-contouren. Alle woningen in de verschillende GES-contouren gelegen zijn in beeld gebracht. Doel is inzicht in knelpunten in de bestaande situatie en in de aanwezige risico’s bij nieuwe ontwikkelingen. Met dit inzicht kunnen keuzes onderbouwd worden.,Provincie Utrecht,GIS@provincie-utrecht.nl,,,,GIS (Provincie Utrecht),"('4.800815', '51.972215', '5.613552', '52.299661')",Open data (publiek)|https://creativecommons.org/publicdomain/mark/1.0/deed.nl,otherRestrictions,,https://services.geodata-utrecht.nl/geoserver/m01_4_overlast_hinder_mgkp/wfs,Belaste_woningen_straling_hoogspanningslijnen,Belaste_woningen_straling_hoogspanningslijnen,m01_4_overlast_hinder_mgkp:Belaste_woningen_straling_hoogspanningslijnen,Belaste_woningen_straling_hoogspanningslijnen,m01_4_overlast_hinder_mgkp:Belaste_woningen_straling_hoogspanningslijnen,"(114706.92042051765, 442668.67218291346, 170553.46640445813, 479237.77343455044)",True,True
6e54b902-905c-4192-9866-1ed8a3e7ef47,service,ISO 19115,WFS,2025-06-04,dut,,v01_2_1_Wegen_Assets,ASSETS; WEGEN,Deze service bevat assetdata van wegen van de provincie Utrecht uit MOON en Groenestein,Provincie Utrecht,gis@provincie-utrecht.nl,,,,Team GIS (Provincie Utrecht); Provincie Utrecht; Team GIS (Provincie Utrecht),"('3.207', '50.734', '7.240', '53.545')",Geen beperkingen,otherRestrictions,,https://services.geodata-utrecht.nl/geoserver/v01_2_1_Wegen_Assets/wfs,Assetdata_Bomen,Assetdata_Bomen,v01_2_1_Wegen_Assets:Assetdata_Bomen,Assetdata_Bomen,v01_2_1_Wegen_Assets:Assetdata_Bomen,"(1087.288213572523, 306545.455307614, 285803.5409800106, 619850.1707615636)",True,True
b13a08c2-d1cf-4153-814e-855fec7ccdd9,service,ISO 19115,WFS,2025-05-20,dut,,Tercera - RO,Tercera,kaartlagen voor de Service Tercera,Provincie Utrecht,gis@provincie-utrecht.nl,,,,Team GIS (Provincie Utrecht); Provincie Utrecht; Team GIS (Provincie Utrecht),"('3.207', '50.734', '7.240', '53.545')",Geen beperkingen,otherRestrictions,,https://services.geodata-utrecht.nl/geoserver/Tercera_RO/wfs,CHAT_speerpunten,CHAT_speerpunten,Tercera_RO:CHAT_speerpunten,CHAT_speerpunten,Tercera_RO:CHAT_speerpunten,"(1087.288213572523, 306545.455307614, 285803.5409800106, 619850.1707615636)",True,True
2246ff7e-11af-4197-bcd1-5fb3b5c41cbe,dataset,ISO 19115,WFS; WMS,2024-04-09,dut,,Stiltegebieden - bebording,STILTEGEBIEDEN; Informatief; Downloadable Data,"Locatie van borden met de aanduiding stiltegebied.  Voor de gemeente Vijfheerenlanden, die sinds 1 januari 2019 deel uitmaakt van de provincie Utrecht, is nog geen data beschikbaar.",Provincie Utrecht,GIS@provincie-utrecht.nl,,,,GIS (Provincie Utrecht),"('4.815', '51.951', '5.62', '52.282')",Open data (publiek)|https://creativecommons.org/publicdomain/mark/1.0/deed.nl,otherRestrictions,,https://services.geodata-utrecht.nl/geoserver/m01_4_overlast_hinder/wfs,Stiltegebieden_bebording,Stiltegebieden_bebording,m01_4_overlast_hinder:Stiltegebieden_bebording,Stiltegebieden_bebording,m01_4_overlast_hinder:Stiltegebieden_bebording,"(115663.03018276687, 440309.7645196115, 171004.1049667322, 477265.0680827145)",True,True
184bf625-b91c-47b7-9d0f-d9131a673133,dataset,ISO 19115,WMS; WFS,2022-02-25,dut,28992,Wet ammoniak en veehouderij gebieden,natuurgebied; ruimtelijke ordening; natuurbehoud,Deze landelijke dataset bevat de Wet ammoniak en veehouderrij gebieden. Deze dataset wordt gebruikt voor de Informatiekaart Natuur (IKN). De IKN is een initiatief van de gezamenlijke provincies en biedt een landelijk en actueel beeld van waar regels voor natuur gelden.,BIJ12,informatiekaartnatuur@bij12.nl,,,,BIJ12; BIJ12,"('3.0344', '50.6693', '7.3413', '53.8199')",Geen beperkingen (http://creativecommons.org/publicdomain/mark/1.0/deed.nl),otherRestrictions,,https://ogc-geoservices.bij12.nl/geoserver/IMNa_IKN/wfs?request=GetCapabilities,IMNa_IKN:wet_ammoniak_en_veehouderij_gebieden,wet_ammoniak_en_veehouderij_gebieden,IMNa_IKN:wet_ammoniak_en_veehouderij_gebieden,wet_ammoniak_en_veehouderij_gebieden,IMNa_IKN:wet_ammoniak_en_veehouderij_gebieden,"(-11325.890567939554, 299535.1365264266, 293145.9320042859, 650798.0356762579)",True,True
795cadf3-d106-489f-842e-883bfa1120d8,service,ISO 19115,WFS,2024-04-12,dut,,Kabels leidingen,KABELS; KABELS EN LEIDINGEN; WION,Deze service ontsluit kaartlagen betreffende het onderwerp WION binnen de provincie Utrecht.,Provincie Utrecht,gis@provincie-utrecht.nl,,,,Team GIS (Provincie Utrecht); Provincie Utrecht; Team GIS (Provincie Utrecht),"('3.207', '50.734', '7.240', '53.545')",Geen beperkingen,otherRestrictions,,https://services.geodata-utrecht.nl/geoserver/v01_2_5_kabels_leidingen/wfs,Telpunten_Kabels_Lussen,Telpunten_Kabels_Lussen,v01_2_5_kabels_leidingen:Telpunten_Kabels_Lussen,Telpunten_Kabels_Lussen,v01_2_5_kabels_leidingen:Telpunten_Kabels_Lussen,"(1087.288213572523, 306545.455307614, 285803.5409800106, 619850.1707615636)",True,True
7f096909-2c4c-4a56-a319-0d6a75c1872f,service,ISO 19115,WFS,2024-07-30,dut,,Omgevingsvisie,omgevingsvisie; omgevingswet,Omgevingsvisie Provincie Utrecht,Provincie Utrecht,gis@provincie-utrecht.nl,,,,Team GIS (Provincie Utrecht); Provincie Utrecht; Team GIS (Provincie Utrecht),"('3.207', '50.734', '7.240', '53.545')",Geen beperkingen,otherRestrictions,,https://services.geodata-utrecht.nl/geoserver/Omgevingsvisie/wfs,Omgevingsvisie_Provincie_Utrecht,Omgevingsvisie_Provincie_Utrecht,Omgevingsvisie:Omgevingsvisie_Provincie_Utrecht,Omgevingsvisie_Provincie_Utrecht,Omgevingsvisie:Omgevingsvisie_Provincie_Utrecht,"(1087.288213572523, 306545.455307614, 285803.5409800106, 619850.1707615636)",True,True
5bcb0659-4f50-4e52-8bde-556aa90b4eff,dataset,ISO 19115,WFS; WMS,2023-10-31,dut,,Oppervlaktewater niet KRW-wateren,GRONDWATERBESCHERMING; OPPERVLAKTEWATER,"Oppervlakte wateren die niet onder de Kaderrichtlijn water vallen ook wel ""overig water"" genoemd. Deze dataset bevat alleen de locaties van de niet0KRW wateren. De bijbehorende biolosche doelen zijn te vinden in het Bodem- en Water Programma 2022-2027.",Provincie Utrecht,GIS@provincie-utrecht.nl,,,,"GIS (Provincie Utrecht); Beukering, Julia van (Provincie Utrecht)","('4.79', '51.858', '5.63', '52.305')",Open data (publiek)|https://creativecommons.org/publicdomain/mark/1.0/deed.nl,otherRestrictions,,https://services.geodata-utrecht.nl/geoserver/w01_3_oppervlaktewater/wfs,Oppervlaktewater_niet_KRW-wateren,Oppervlaktewater_niet_KRW-wateren,w01_3_oppervlaktewater:Oppervlaktewater_niet_KRW-wateren,Oppervlaktewater_niet_KRW-wateren,w01_3_oppervlaktewater:Oppervlaktewater_niet_KRW-wateren,"(113859.39577025271, 429965.23543570994, 171726.16187143594, 479837.81566113443)",True,True
6d19871d-1269-4e43-baeb-1de31d718e0c,dataset,ISO 19115,WFS; WMS,2022-10-03,dut,,Isohypsen 87.5 percentiel  stijghoogte watervoerend pakket 2,GRONDWATERSTAND; WATERBELEID,"Lijnen van gelijke grondwaterstijghoogte in watervoerend pakket 2. Weergave in meter ten op zichte van NAP, 25 cm afstand. Natte situatie periode 2009 - 2020.",Provincie Utrecht,GIS@provincie-utrecht.nl,,,,GIS (Provincie Utrecht),"('4.713', '51.804', '5.71', '52.354')",Open data (publiek)|https://creativecommons.org/publicdomain/mark/1.0/deed.nl,otherRestrictions,,https://services.geodata-utrecht.nl/geoserver/w01_2_grondwater/wfs,Isohypsen_875_percentiel__stijghoogte_watervoerend_pakket_2,stijghoogte_watervoerend_pakket_2,w01_2_grondwater:Isohypsen_125_percentiel__stijghoogte_watervoerend_pakket_2,stijghoogte_watervoerend_pakket_2,w01_2_grondwater:Isohypsen_125_percentiel__stijghoogte_watervoerend_pakket_2,"(108499.36192091453, 423978.9513368599, 177263.9692516418, 485335.63130499306)",True,True
990da982-d933-4174-82cd-cc3faf8f7743,dataset,ISO 19115,WFS; WMS,2023-01-13,dut,,Beschermingsniveau van regionale waterkeringen van Waterschap Vallei en Veluwe,DIJKEN; OVERSTROMINGEN; VEILIGHEIDSEISEN; WATERSCHAPPEN; Downloadable Data,De provincie Utrecht legt een norm vast voor het beschermingsniveau van regionale waterkeringen. Deze keringen zijn in beheer bij het waterschap (Waterschap Vallei en Veluwe).   Dit is gedaan in het besluit van provinciale staten van Utrecht van26 oktober 2009 en van Gelderland van dd Gelderland van 23 september 2009  tot algehele herziening van de regelgeving voor het Waterschap Vallei en Veluwe met betrekking tot het waterbeheer.  Revisie 2018 is vastgelegd in het besluit van provinciale staten van Utrecht van 10 december 2018 en van Gelderland van 7 december 2018. Wijzigingen treden in werking per 1-1-2019.,Provincie Utrecht,GIS@provincie-utrecht.nl,,,,GIS (Provincie Utrecht),"('4.875', '51.794', '6.281', '52.281')",Open data (publiek)|https://creativecommons.org/publicdomain/mark/1.0/deed.nl,otherRestrictions,,https://services.geodata-utrecht.nl/geoserver/w01_6_waterstaat/wfs,Veiligheid_regionale_waterkeringen_van_de_WVE,Veiligheid_regionale_waterkeringen_van_de_WVE,w01_6_waterstaat:Veiligheid_regionale_waterkeringen_van_de_WVE,Veiligheid_regionale_waterkeringen_van_de_WVE,w01_6_waterstaat:Veiligheid_regionale_waterkeringen_van_de_WVE,"(119664.74000311235, 422941.28594839387, 216659.64989116054, 477375.93614494806)",True,True
32d73448-3a8e-4c86-b003-0c6d00473ed6,dataset,ISO 19115,WFS; WMS,2023-12-08,dut,,Gebieden met verdrogingsgevoelige natuur,VERDROGING; BELEIDSEVALUATIE; ECOLOGIE; GRONDWATERSTAND,Voor verdroging gevoelige natuur en NNN waar geen verdrogingsgevoeligheid is vastgesteld,Provincie Utrecht,GIS@provincie-utrecht.nl,,,,GIS (Provincie Utrecht),"('4.79', '51.858', '5.628', '52.305')",Open data (publiek)|https://creativecommons.org/publicdomain/mark/1.0/deed.nl,otherRestrictions,,https://services.geodata-utrecht.nl/geoserver/w01_2_grondwater/wfs,Gebieden_met_verdrogingsgevoelige_natuur,Gebieden_met_verdrogingsgevoelige_natuur,w01_2_grondwater:Gebieden_met_verdrogingsgevoelige_natuur,Gebieden_met_verdrogingsgevoelige_natuur,w01_2_grondwater:Gebieden_met_verdrogingsgevoelige_natuur,"(113859.39577025271, 429964.77688766876, 171588.38357186856, 479837.81566113443)",True,True
