identifier,resource_type,md_standard,ogc_web_services,md_date,language,crs_epsg_codes,title,keywords,abstract,md_contact_name,md_contact_email,landing_page,data_creators,data_publishers,data_pointcontact,bounding_box,license,access_rights,wcs_getcapabilities_url,wfs_getcapabilities_url,csw_metadata_name,csw_metadata_name_clean,coverage_id,clean_coverage_id,layer,crs_epsg,spatial_resolution,bbox_28992,intersects_outline_1
dfd684a1-68b1-4ae3-986a-879c8dc586e3,dataset,ISO 19115,WMS; WCS,2025-04-11,dut,28992; 5709,Waterplantenbedekking IJsselmeergebied - Darmwier - 2011,,"Waterplantenbedekking IJsselmeergebied. De waterplantenbedekking in het IJsselmeergebied wordt driejaarlijks gemonitord. Dat wil zeggen dat in een cyclus van drie jaar in elk deel van het gebied de waterplantenbedekking wordt geïnventariseerd: in 2016 in het Markermeer en IJmeer, in 2017 in het IJsselmeer, en in 2018 in de randmeren. Nb: het Veluwemeer is in 2018 niet gebiedsdekkend gekarteerd, maar op een beperkt aantal locaties.Voor elk jaar is er een dataset per gevonden waterplantensoort en een dataset met de totale bedekkingaanwezig. Deze datasets betreffen geinterpoleerde data. Daarnaast is er per jaar een dataset met de (punt)locaties van de veldwaarnemingen.In deze datasetsstaat informatie uit de jaren 2011 tot en met 2018. Globaal wordt de zone van 0-3 meter diepte gekarteerd. Zie de laag ""Puntenkaart veldwaarnemingen"" voor een weergave van de meetpunten. Let op! Waterplanten kunnen ook buiten de gekarteerde zone voorkomen.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('5.033', '52.251', '5.852', '53.082')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/waterplanten_ijsselmeergebied/ows?service=WCS&request=getcapabilities&version=2.0.1,,waterplanten_ijsselmeergebied:darmwier_2011,darmwier_2011,waterplanten_ijsselmeergebied__darmwier_2011,darmwier_2011,waterplanten_ijsselmeergebied__darmwier_2011,28992,"(10.0, 10.0)","(130812.48172688037, 473720.937074629, 186739.46871990117, 566229.9937878639)",True
e0f3ce69-704c-4e0e-835c-32e4b797f292,dataset,ISO 19115,WMS; WCS,2024-02-28,dut,28992; 5709,Hoogtebestand kust 2009,Hoogte; Diepte; Elevation,"Hoogtemodel van de kust in de vorm van een grid met een resolutie van 5 meter waarbij de hoogtewaarde is opgenomen in meters. Delen van de zandige kust van Nederland worden elk jaar in hoogte vastgelegd t.b.v. het vervaardigen van strandprofielen t.b.v. monitoring kustlijn. Een digitaal hoogte model (DHM) is een bestand waarbij de hoogte wordt weergegeven volgens een regelmatig, rechthoekig raster. Iedere cel van het raster (ook wel een gridcel genoemd) krijgt een hoogtewaarde. Deze hoogtewaarde wordt berekend uit de omliggende laserpunten van het gefilterde basisbestand. De hiervoor gebruikte techniek is een zogenaamde  gewogen gemiddelde interpolatie . Meer informatie en uitleg over de interpolatie vindt U in de handleiding  de grids van het AHN  te vinden op www.ahn.nl. Als er geen laserpunten in de buurt van een gridcel liggen blijft de cel leeg (de cel krijgt een  nodata  waarde). Belangrijk om te weten is dat de waarde van een 5x5 meter gridcel wordt berekend uit meerdere laserpunten (het aantal is afhankelijk van de puntdichtheid van het basisbestand). Hierdoor neemt de invloed van de meetruis en uitschieters af en treedt er een lichte mate van vervlakking op.

Laseraltimetrie hoogtegegevens volgens RWS voorschriften ingewonnen. 
Voor gedetailleerde informatie zie bijgevoegd kwaliteitsdocument",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/hoogte_2009/ows?service=WCS&request=getcapabilities&version=2.0.1,,hoogte_2009:kust_2009,kust_2009,hoogte_2009__kust_2009,kust_2009,hoogte_2009__kust_2009,28992,"(5.0, 5.0)","(-5344.194568600709, 299450.29248729965, 286902.48955525074, 627485.4212126045)",True
e16623cf-3c99-4a2e-9450-c043680af541,dataset,ISO 19115,WMS; WCS,2025-07-15,dut,28992; 5709,Bathymetrie Nederland - binnenwateren 1 mtr. Nederland - januari 2025,hvd; bathymetrie; bodemhoogte; multibeam,Dit bodemhoogtebestand bevat een grid met de stand van de gemeten bodemhoogten van de Rijkswateren van januari 2025 in opdracht van Rijkswaterstaat. De bodemhoogten zijn uitgedrukt in meters t.o.v. NAP.,Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/bodemhoogte_1mtr/ows?service=WCS&request=getcapabilities&version=2.0.1,,bodemhoogte_1mtr:bodemhoogte_1mtr_202501,bodemhoogte_1mtr_202501,bodemhoogte_1mtr__bodemhoogte_1mtr_202501,bodemhoogte_1mtr_202501,bodemhoogte_1mtr__bodemhoogte_1mtr_202501,28992,"(1.0, 1.0)","(-5344.194568600709, 299450.29248729965, 286902.48955525074, 627485.4212126045)",True
e0de0536-aefe-4e9e-baed-76d270855e54,dataset,ISO 19115,WMS; WCS,2025-04-11,dut,28992; 5709,Waterplantenbedekking IJsselmeergebied - Sterkranswier - 2024,,"Waterplantenbedekking IJsselmeergebied. De waterplantenbedekking in het IJsselmeergebied wordt driejaarlijks gemonitord. Dat wil zeggen dat in een cyclus van drie jaar in elk deel van het gebied de waterplantenbedekking wordt geïnventariseerd: in 2016 in het Markermeer en IJmeer, in 2017 in het IJsselmeer, en in 2018 in de randmeren. Nb: het Veluwemeer is in 2018 niet gebiedsdekkend gekarteerd, maar op een beperkt aantal locaties.Voor elk jaar is er een dataset per gevonden waterplantensoort en een dataset met de totale bedekkingaanwezig. Deze datasets betreffen geinterpoleerde data. Daarnaast is er per jaar een dataset met de (punt)locaties van de veldwaarnemingen.In deze datasetsstaat informatie uit de jaren 2011 tot en met 2018. Globaal wordt de zone van 0-3 meter diepte gekarteerd. Zie de laag ""Puntenkaart veldwaarnemingen"" voor een weergave van de meetpunten. Let op! Waterplanten kunnen ook buiten de gekarteerde zone voorkomen.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('5.033', '52.251', '5.852', '53.082')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/waterplanten_ijsselmeergebied/ows?service=WCS&request=getcapabilities&version=2.0.1,,waterplanten_ijsselmeergebied:sterkranswier_2024,sterkranswier_2024,waterplanten_ijsselmeergebied__sterkranswier_2024,sterkranswier_2024,waterplanten_ijsselmeergebied__sterkranswier_2024,28992,"(10.0, 10.0)","(130812.48172688037, 473720.937074629, 186739.46871990117, 566229.9937878639)",True
6a22dd0e-bc19-4700-8873-354e8e762c45,dataset,ISO 19115,WMS; WCS,2024-02-28,dut,28992; 5709,Hoogtebestand Westerschelde 5m grid 2017 DSM,Jarkusmetingen; 31105748; monitoring; bodem,Zaaknummer 31105748. Perceel 3 Kust 2017 - DTM 2 meter rasterbestand van laserdata per Top10 kaartblad - Westerschelde. De data is verkregen middels laseraltimetrie. De inwinning vindt meerjarig plaats ten behoeve van het handhaven van de basiskustlijn van de gehele Nederlandse Kust.,Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/hoogte_2017/ows?service=WCS&request=getcapabilities&version=2.0.1,,hoogte_2017:westerschelde_2017_dtm_2,westerschelde_2017_dtm_2,hoogte_2017__westerschelde_2017_dtm_2,westerschelde_2017_dtm_2,hoogte_2017__westerschelde_2017_dtm_2,28992,"(2.0, 2.0)","(-5344.194568600709, 299450.29248729965, 286902.48955525074, 627485.4212126045)",True
600e5b27-7175-4a80-bd15-9cbba518c797,dataset,ISO 19115,WMS; WCS,2025-04-11,dut,28992; 5709,Waterplantenbedekking IJsselmeergebied - Aarvederkruid - 2015,,"Waterplantenbedekking IJsselmeergebied. De waterplantenbedekking in het IJsselmeergebied wordt driejaarlijks gemonitord. Dat wil zeggen dat in een cyclus van drie jaar in elk deel van het gebied de waterplantenbedekking wordt geïnventariseerd: in 2016 in het Markermeer en IJmeer, in 2017 in het IJsselmeer, en in 2018 in de randmeren. Nb: het Veluwemeer is in 2018 niet gebiedsdekkend gekarteerd, maar op een beperkt aantal locaties.Voor elk jaar is er een dataset per gevonden waterplantensoort en een dataset met de totale bedekkingaanwezig. Deze datasets betreffen geinterpoleerde data. Daarnaast is er per jaar een dataset met de (punt)locaties van de veldwaarnemingen.In deze datasetsstaat informatie uit de jaren 2011 tot en met 2018. Globaal wordt de zone van 0-3 meter diepte gekarteerd. Zie de laag ""Puntenkaart veldwaarnemingen"" voor een weergave van de meetpunten. Let op! Waterplanten kunnen ook buiten de gekarteerde zone voorkomen.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('5.033', '52.251', '5.852', '53.082')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/waterplanten_ijsselmeergebied/ows?service=WCS&request=getcapabilities&version=2.0.1,,waterplanten_ijsselmeergebied:aarvederkruid_2015,aarvederkruid_2015,waterplanten_ijsselmeergebied__aarvederkruid_2015,aarvederkruid_2015,waterplanten_ijsselmeergebied__aarvederkruid_2015,28992,"(10.0, 10.0)","(130812.48172688037, 473720.937074629, 186739.46871990117, 566229.9937878639)",True
f15fc092-c595-42d9-a901-ce1f6695a964,dataset,ISO 19115,WMS; WCS,2024-05-14,dut,28992; 5709,Rivierkaart 1e herziening serie 2,,"Mozaiek van oude rivierkaarten in ECW vervaardigd uit oude rivierkaarten die gescand zijn. Hierna zijn de bladranden verwijderd en zijn de beelden gegeorefereerd in RD. Hierna is per druk, serie of herziening een mozaiek gemaakt in ECW-formaat. In een bijbehorende index-file (shape) is terug te vinden van welk jaar elke afzonderlijke kaart is.

Boven Rijn, Neder Rijn, Lek, Nieuwe Maas, Scheur en Nieuwe Waterweg / [Rijkswaterstaat]. - Schaal 1:10.000. - [Eerste herziening]. - ['s-Gravenhage : Topografische Inrichting, 1873-1907]. - 1 serie in 32 bladen : lithografie ; verschillende formaten. De dektitels langs de bovenzijde van de kaart variÃ«ren. Enkele kaartbladen in combinatie met andere series. Enkele bladen met tweede uitgave. In de bibliotheek van de Meetkundige Dienst (Bibliotheek 179) een ingebonden exemplaar van de bladen 17-22 (allen 2e uitgave). Titel op de omslag ""Rivierkaart Nieuwe Maas 2e herziening"" [sic!].",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/rivierkaarten_1830_1962/ows?service=WCS&request=getcapabilities&version=2.0.1,,rivierkaarten_1830_1962:1e_herziening_serie2_tif,1e_herziening_serie2_tif,rivierkaarten_1830_1962__1e_herziening_serie2_tif,1e_herziening_serie2_tif,rivierkaarten_1830_1962__1e_herziening_serie2_tif,28992,"(1.3, 1.3)","(-5344.194568600709, 299450.29248729965, 286902.48955525074, 627485.4212126045)",True
31a97be9-bd8a-4d33-8a98-63302078f054,dataset,ISO 19115,WMS; WCS,2025-04-11,dut,28992; 5709,Waterplantenbedekking IJsselmeergebied - Gedoornd Grof Hoornblad - 2012,,"Waterplantenbedekking IJsselmeergebied. De waterplantenbedekking in het IJsselmeergebied wordt driejaarlijks gemonitord. Dat wil zeggen dat in een cyclus van drie jaar in elk deel van het gebied de waterplantenbedekking wordt geïnventariseerd: in 2016 in het Markermeer en IJmeer, in 2017 in het IJsselmeer, en in 2018 in de randmeren. Nb: het Veluwemeer is in 2018 niet gebiedsdekkend gekarteerd, maar op een beperkt aantal locaties.Voor elk jaar is er een dataset per gevonden waterplantensoort en een dataset met de totale bedekkingaanwezig. Deze datasets betreffen geinterpoleerde data. Daarnaast is er per jaar een dataset met de (punt)locaties van de veldwaarnemingen.In deze datasetsstaat informatie uit de jaren 2011 tot en met 2018. Globaal wordt de zone van 0-3 meter diepte gekarteerd. Zie de laag ""Puntenkaart veldwaarnemingen"" voor een weergave van de meetpunten. Let op! Waterplanten kunnen ook buiten de gekarteerde zone voorkomen.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('5.033', '52.251', '5.852', '53.082')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/waterplanten_ijsselmeergebied/ows?service=WCS&request=getcapabilities&version=2.0.1,,waterplanten_ijsselmeergebied:gedoornd_grof_hoornblad_2012,gedoornd_grof_hoornblad_2012,waterplanten_ijsselmeergebied__gedoornd_grof_hoornblad_2012,gedoornd_grof_hoornblad_2012,waterplanten_ijsselmeergebied__gedoornd_grof_hoornblad_2012,28992,"(10.0, 10.0)","(130812.48172688037, 473720.937074629, 186739.46871990117, 566229.9937878639)",True
6ce67c40-219a-44e8-98ce-ac18dd816aa8,dataset,ISO 19115,WMS; WCS,2024-08-27,dut,28992; 5709,Hoogtebestand Kust 2m 2024 DTM,Hoogte,Hoogtebestand Kust - AHN5 DTM 2m grid,Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/hoogte_2024/ows?service=WCS&request=getcapabilities&version=2.0.1,,hoogte_2024:hoogte_kust_2024_dtm_2m_tif,hoogte_kust_2024_dtm_2m_tif,hoogte_2024__hoogte_kust_2024_dtm_2m_tif,hoogte_kust_2024_dtm_2m_tif,hoogte_2024__hoogte_kust_2024_dtm_2m_tif,28992,"(2.0, 2.0)","(-5344.194568600709, 299450.29248729965, 286902.48955525074, 627485.4212126045)",True
ac06ed58-3eff-4cce-80d4-33e9b6710ef8,dataset,ISO 19115,WMS; WCS,2024-02-28,dut,28992; 5709,Hoogtebestand Westerschelde 5m grid 2020 DSM,,Westerschelde 2020 - DSM 5 meter rasterbestand van laserdata,Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/hoogte_2020/ows?service=WCS&request=getcapabilities&version=2.0.1,,hoogte_2020:westerschelde_2020_dsm_5m,westerschelde_2020_dsm_5m,hoogte_2020__westerschelde_2020_dsm_5m,westerschelde_2020_dsm_5m,hoogte_2020__westerschelde_2020_dsm_5m,28992,"(5.0, 5.0)","(-5344.194568600709, 299450.29248729965, 286902.48955525074, 627485.4212126045)",True
54adb0e3-a17f-41fc-b0aa-13df1896bcbc,dataset,ISO 19115,WMS; WCS,2025-07-15,dut,28992; 5709,Bathymetrie Nederland - binnenwateren 1 mtr. RWS Zee en Delta Zuid,hvd; bathymetrie; bodemhoogte; multibeam,Dit bodemhoogtebestand bevat een grid van de laatst gemeten bodemhoogten van de Rijkswateren in opdracht van Rijkswaterstaat. De bodemhoogten zijn uitgedrukt in meters t.o.v. NAP.,Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/bodemhoogte_1mtr/ows?service=WCS&request=getcapabilities&version=2.0.1,,bodemhoogte_1mtr:ZD_zuid_NAP,ZD_zuid_NAP,bodemhoogte_1mtr__ZD_zuid_NAP,ZD_zuid_NAP,bodemhoogte_1mtr__ZD_zuid_NAP,28992,"(1.0, 1.0)","(-5344.194568600709, 299450.29248729965, 286902.48955525074, 627485.4212126045)",True
024ce35a-aa19-48a3-9f63-e2425bf5f546,dataset,ISO 19115,WMS; WCS,2024-02-28,dut,28992; 5709,Hoogtebestand Wadden Marsdiep 2m 2021 DTM,Hoogte,Hoogtebestand Wadden Marsdiep 2m 2021 DTM - AHN4 DTM 2m grid,Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/hoogte_2021/ows?service=WCS&request=getcapabilities&version=2.0.1,,hoogte_2021:hoogte_wadden_marsdiep_2021_dtm_2m_tif,hoogte_wadden_marsdiep_2021_dtm_2m_tif,hoogte_2021__hoogte_wadden_marsdiep_2021_dtm_2m,hoogte_wadden_marsdiep_2021_dtm_2m_tif,hoogte_2021__hoogte_wadden_marsdiep_2021_dtm_2m,28992,"(2.000000000000006, 2.0000000000005524)","(-5344.194568600709, 299450.29248729965, 286902.48955525074, 627485.4212126045)",True
e59d06b4-8ba5-44fc-beba-a7bf1ec58daa,dataset,ISO 19115,WMS; WCS,2024-02-28,dut,28992; 5709,Kribben Zuid-Holland 2008,Hoogte; Diepte; Elevation,"Laseraltimetrie opname rivierkribben Zuid-Holland in de vorm van een grid met een resolutie van 1,0 meter waarbij de hoogtewaarde is opgenomen in meters Voor verdere informatie zie kwaliteitsdocument.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/hoogte_2008/ows?service=WCS&request=getcapabilities&version=2.0.1,,hoogte_2008:krib_dzh_2008,krib_dzh_2008,hoogte_2008__krib_dzh_2008,krib_dzh_2008,hoogte_2008__krib_dzh_2008,28992,"(1.0, 1.0)","(-5344.194568600709, 299450.29248729965, 286902.48955525074, 627485.4212126045)",True
e4ce0deb-ac09-46ec-872a-3279dfb45d38,dataset,ISO 19115,WMS; WCS,2025-04-11,dut,28992; 5709,Waterplantenbedekking IJsselmeergebied - Kranswier - 2011,,"Waterplantenbedekking IJsselmeergebied. De waterplantenbedekking in het IJsselmeergebied wordt driejaarlijks gemonitord. Dat wil zeggen dat in een cyclus van drie jaar in elk deel van het gebied de waterplantenbedekking wordt geïnventariseerd: in 2016 in het Markermeer en IJmeer, in 2017 in het IJsselmeer, en in 2018 in de randmeren. Nb: het Veluwemeer is in 2018 niet gebiedsdekkend gekarteerd, maar op een beperkt aantal locaties.Voor elk jaar is er een dataset per gevonden waterplantensoort en een dataset met de totale bedekkingaanwezig. Deze datasets betreffen geinterpoleerde data. Daarnaast is er per jaar een dataset met de (punt)locaties van de veldwaarnemingen.In deze datasetsstaat informatie uit de jaren 2011 tot en met 2018. Globaal wordt de zone van 0-3 meter diepte gekarteerd. Zie de laag ""Puntenkaart veldwaarnemingen"" voor een weergave van de meetpunten. Let op! Waterplanten kunnen ook buiten de gekarteerde zone voorkomen.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('5.033', '52.251', '5.852', '53.082')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/waterplanten_ijsselmeergebied/ows?service=WCS&request=getcapabilities&version=2.0.1,,waterplanten_ijsselmeergebied:kranswier_2011,kranswier_2011,waterplanten_ijsselmeergebied__kranswier_2011,kranswier_2011,waterplanten_ijsselmeergebied__kranswier_2011,28992,"(10.0, 10.0)","(130812.48172688037, 473720.937074629, 186739.46871990117, 566229.9937878639)",True
