identifier,resource_type,md_standard,ogc_web_services,md_date,language,crs_epsg_codes,title,keywords,abstract,md_contact_name,md_contact_email,landing_page,data_creators,data_publishers,data_pointcontact,bounding_box,license,access_rights,wcs_getcapabilities_url,wfs_getcapabilities_url,csw_metadata_name,csw_metadata_name_clean,coverage_id,clean_coverage_id,layer,crs_epsg,spatial_resolution
2a3b204a-e46a-413d-b5de-3246ac1c7645,dataset,ISO 19115,WMS; WCS,2022-11-13,dut,28992,"Ecologisch kapitaal bodem, door diffuse bodemverontreiniging aangetast",bodem; mspaf; verontreiniging,"Wat ziet U: de chemische bodemkwaliteit die belemmerend is voor het functioneren van het ecosysteem in de toplaag van de bodem, aan de hand van gegevens over de diffuse chemische belasting en kennis van de ecotoxiciteit van stoffen. 

Wat is de Waarde: Diffuse bodemverontreiniging is het gevolg van onzorgvuldig handelen in het verleden, en is nog steeds een aandachtspunt als gevolg van onbedoelde verspreiding van stoffen (metalen, antibiotica, bestrijdingsmiddelen, etc). Bodemverontreiniging is een van de bedreigingen in de Europese bodemstrategie. In Nederland is het effect van metalen op het ecosysteem het grootst en nog steeds is de milieubelasting niet volledig beheerst, en nieuwe bedreigingen steken de kop op (bestrijdingsmiddelne, antibiotica, nanomaterialen, etc.).

Belangrijk voor: Ecologische kapitaal en ecosysteemdiensten.",RIVM,atlasnatuurlijkkapitaal@rivm.nl,,RIVM,,,"('3.37087', '50.7539', '7.21097', '53.4658')",Geen beperkingen,otherRestrictions,https://data.rivm.nl/geo/ank/wcs?,,dank__rivm_r9_gm_mspaf,rivm_r9_gm_mspaf,ank__rivm_r9_gm_mspaf,rivm_r9_gm_mspaf,ank__rivm_r9_gm_mspaf,28992,"(1000.0, 1000.0)"
62ace108-45b9-4112-8ef3-dc1e4f1ee483,dataset,ISO 19115,WMS; WCS,2022-11-15,dut,28992,Zelfreinigend vermogen in de toplaag van de bodem (relatief),bodem,"Wat ziet U: Het zelfreinigende vermogen in de toplaag van de bodem, obv samengestelde indicatorenset

Wat is de Waarde: Het zelfreinigende vermogen van de bodem zorgt voor het onschadelijk maken van probleem-stoffen (verontreiniging) en het binnen onschadelijke concentraties houden van systeemeigen stoffen, en in het bijzonder voor het schoonmaken van grondwater en oppervlaktewater voor winning en natuurdoelen.

Belangrijk voor: bodem in het algemeen en in het bijzonder voor bodem in de stad.",RIVM,atlasnatuurlijkkapitaal@rivm.nl,,RIVM,,,"('3.37087', '50.7539', '7.21097', '53.4658')",geen beperkingen,otherRestrictions,https://data.rivm.nl/geo/wcs?,,dank:rivm_r5_gm_naturalatt,rivm_r5_gm_naturalatt,ank__rivm_r5_gm_naturalatt,rivm_r5_gm_naturalatt,ank__rivm_r5_gm_naturalatt,28992,"(25.0, 25.0)"
90ccd5fa-6b6f-4296-aade-2dcec7366d4e,dataset,ISO 19115,WMS; WCS,2025-04-14,dut,4326,Bathymetry Caribbean South,Caribbean South; Bathymetry; Caribbean,Bathymetry Caribbean South,"Ministerie van Defensie, Koninklijke Marine, Dienst der Hydrografie",niet beschikbaar,,,,"Ministerie van Defensie, Koninklijke Marine, Dienst der Hydrografie; Ministerie van Defensie, Koninklijke Marine, Dienst der Hydrografie","('-179.9891', '-66.4745', '179.9796', '-33.3285')",Geen beperkingen (http://creativecommons.org/publicdomain/mark/1.0/deed.nl),otherRestrictions,https://inspire.bathy.online/geoserver/Carib_S/wcs?service=WCS&version=1.1.1&request=GetCapabilities,,Carib_S:Caribbean South,Caribbean South,,,Carib_S:Caribbean South,32619,"(20.0, 20.0)"
6befd27c-d01b-4153-9dfa-9b6d7adcbf29,service,ISO 19115,WMS; WMTS; WCS,2023-10-20,dut,7415,Actueel Hoogtebestand Nederland 1 (AHN1) DTM,hoogte; elevation; LiDAR; laseraltimetrie; water; AHN; maaiveld,"Het Actueel Hoogtebestand Nederland (AHN) is de digitale hoogtekaart voor heel Nederland. AHN is een samenwerking van de provincies, Rijksoverheid en de waterschappen. De hoogte wordt gemeten met laseraltimetrie: een techniek waarbij een vliegtuig met een laserstraal het aardoppervlak aftast. Het AHN1 is ingewonnen in de periode 1996-2002. Voor meer informatie over het AHN zie https://ahn.nl.

In deze WMS zijn de AHN1 rasterbestanden met een resolutie van 5 meter opgenomen. Het DTM is bedoeld als maaiveldbestand, waarbij alle punten geclassificeerd als 'maaiveld' tot een raster zijn herbemonsterd op basis van een Squared IDW methode.",,info@ahn.nl,,,,Het Waterschapshuis,"('3.1647', '50.66086', '7.37703', '53.66608')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://api.ellipsis-drive.com/v3/ogc/wcs/552c92e8-8422-46eb-bb55-1eb39e18eee9?request=getCapabilities&version=1.0.0&requestedEpsg=28992,,a19ef596-c48b-479e-87f5-b808cf6fb4d3,a19ef596-c48b-479e-87f5-b808cf6fb4d3,,,a19ef596-c48b-479e-87f5-b808cf6fb4d3,28992,"(4.999553312637055, 4.999488238055023)"
fb9b2038-2fb5-43b9-91d2-8ed18414b34c,dataset,ISO 19115,WMS; WCS,2025-04-14,dut,4326,Bathymetry Caribbean North,Caribbean North; Bathymetry; Caribbean,Bathymetry Caribbean North,"Ministerie van Defensie, Koninklijke Marine, Dienst der Hydrografie",niet beschikbaar,,,,"Ministerie van Defensie, Koninklijke Marine, Dienst der Hydrografie; Ministerie van Defensie, Koninklijke Marine, Dienst der Hydrografie","('-179.9888', '-66.4745', '179.9798', '-33.3291')",Geen beperkingen (http://creativecommons.org/publicdomain/mark/1.0/deed.nl),otherRestrictions,https://inspire.bathy.online/geoserver/Carib_N/wcs?service=WCS&version=1.1.1&request=GetCapabilities,,Carib_N:Caribbean North,Caribbean North,,,Carib_N:Caribbean North,32620,"(20.0, 20.0)"
c186ec2a-ca51-4d28-b2a8-d99ce886e145,dataset,ISO 19115,WMS; WCS,2022-11-17,dut,28992,Grootschalige stikstofdepositie Nederland,stikstofdepositie,Wat ziet u? De depositie van stikstofverbindingen in Nederland. De ruimtelijke resolutie is 1x km2. Depositiewaarden voor de natuur m.n. de Natura2000-gebieden worden gebruikt in de Programmatische Aanpak Stikstof (PAS). Stikstofdepositie op andere gebieden in Nederland worden geleverd aan de PBL en CBS. CBS maakt daarvan onder ander N-balansen over landbouwgebied en wateren.,RIVM,atlasnatuurlijkkapitaal@rivm.nl,,RIVM,,,"('3.37087', '50.7539', '7.21097', '53.4658')",Geen beperkingen,otherRestrictions,https://data.rivm.nl/geo/wcs?VERSION=2.0.1&SERVICE=WCS&REQUEST=GetCoverage&COVERAGEID=dank__rivm_r19_gm_n-depositie,,rivm_r19_gm_n-depositie,rivm_r19_gm_n-depositie,ank__rivm_r19_gm_n-depositie,rivm_r19_gm_n-depositie,ank__rivm_r19_gm_n-depositie,28992,"(1000.0, 1000.0)"
d552c878-d8a0-4516-9182-86cee400305c,dataset,ISO 19115,WMS; WCS,2022-11-12,dut,28992,Bodemstructuur toplaag voor groei van gewassen (relatief),bodem; structuur,"Wat ziet U: De bodemstructuur van de bovenste 20 cm van de bodem, obv samengestelde indicatorenset

Wat is de waarde: Een goede bodemstructuur is gunstig voor groei van gewassen en een buffer voor water (opslag, afgifte en transport). Een goede bodemstructuur staat toe het land te berijden zonder schade van zware machines. 

Belangrijk voor: Alle groene functies van de bodem (landbouw, recreatie, parken, tuinen)",RIVM,atlasnatuurlijkkapitaal@rivm.nl,,,,,"('3.37087', '50.7539', '7.21097', '53.4658')",Geen beperkingen,otherRestrictions,https://data.rivm.nl/geo/ank/wcs?,,dank__rivm_r1_gm_soilstr,rivm_r1_gm_soilstr,ank__rivm_r1_gm_soilstr,rivm_r1_gm_soilstr,ank__rivm_r1_gm_soilstr,28992,"(25.0, 25.0)"
d0cbfd5d-8fb3-4db5-a5de-8d2eff5e7132,dataset,ISO 19115,WMS; WCS,2022-11-15,dut,28992,Waterregulatie in de toplaag van de bodem (relatief),water,"Wat ziet U: De waterregulatiecapaciteit van de toplaag van de bodem, obv samengestelde indicatorenset

Wat is de waarde: Een goede waterregulatiecapaciteit van de bodem is goed voor de groei van gewassen, met minder kunstmatige beregening en drainage, is goed voor de kwalititeit van het grondwater en oppervlaktewater, en zorgt samen met de structuur van de bodem voor de mogelijkheid tot berijding zonder schade. 

Belangrijk voor: landbouw, en bodem in de stad.",RIVM,atlasnatuurlijkkapitaal@rivm.nl,,RIVM,,,"('3.37087', '50.7539', '7.21097', '53.4658')",Geen beperkingen,otherRestrictions,https://data.rivm.nl/geo/wcs?,,dank:rivm_r4_gm_waterreg,rivm_r4_gm_waterreg,ank__rivm_r4_gm_waterreg,rivm_r4_gm_waterreg,ank__rivm_r4_gm_waterreg,28992,"(25.0, 25.0)"
039a95d5-8baf-4852-a377-759adbb49888,dataset,ISO 19115,WMS; WCS,2025-01-10,dut,28992,Indicatieve Kaart van Archeologische Waarden IKAW,ARCHEOLOGIE; CULTUUR; CULTUURBELEID; CULTUURHISTORIE; CULTUURHISTORISCHE WAARDENKAARTEN; Archeologische Verwachting,De IKAW is een gedigitaliseerd bestand van verwachtingswaarden. Deze heeft geen juridische waarde.,Provincie Zeeland,geo@zeeland.nl,,,,Provincie Zeeland,"('3.23631', '51.15533', '4.34889', '51.82638')","Niet Commercieel, Geen Afgeleide Werken, Naamsvermelding verplicht, organisatienaam (http://creativecommons.org/licenses/by-nc-nd/*/deed.nl)",otherRestrictions,https://opengeodata.zeeland.nl/geoserver/rasters/wcs?request=GetCapabilities,,GEOCMD_IKAWRDZLDRSTRST,GEOCMD_IKAWRDZLDRSTRST,rasters__GEOCMD_IKAWRDZLDRSTRST,GEOCMD_IKAWRDZLDRSTRST,rasters__GEOCMD_IKAWRDZLDRSTRST,28992,"(50.0, 50.0)"
2197d79d-3036-48c4-a6c3-271baf222f8d,dataset,ISO 19115,WMS; WCS,2025-06-04,dut,28992,Historische rasterkaart van Westkapelle uit 1560,historische kaarten,Historische rasterkaart van Westkapelle uit 1560,Provincie Zeeland,geo@zeeland.nl,,,,Provincie Zeeland,"('3.41769', '51.49975', '3.4967', '51.55998')",Geen beperkingen (http://creativecommons.org/publicdomain/mark/1.0/deed.nl),otherRestrictions,https://opengeodata.zeeland.nl/geoserver/rasters/wcs?request=GetCapabilities,,GEORMA_TOPWKP1560RST,GEORMA_TOPWKP1560RST,rasters__georma_topwkp1560rst,GEORMA_TOPWKP1560RST,rasters__georma_topwkp1560rst,28992,"(0.7392546310298754, 0.5458574850857978)"
598397f7-fb85-4a9b-ae31-8d42bc3340ab,dataset,ISO 19115,WMS; WCS,2025-01-14,dut,28992,Historische rasterkaart van Hulst uit 1560,historische kaarten,Historische rasterkaart van Hulst uit 1560,Provincie Zeeland,geo@zeeland.nl,,,,Provincie Zeeland,"('3.96383', '51.24813', '4.11428', '51.33394')",Geen beperkingen (http://creativecommons.org/publicdomain/mark/*/deed.nl),otherRestrictions,https://opengeodata.zeeland.nl/geoserver/rasters/wcs?request=GetCapabilities,,GEORMA_TOPHLS1560RST,GEORMA_TOPHLS1560RST,rasters__GEORMA_TOPHLS1560RST,GEORMA_TOPHLS1560RST,rasters__GEORMA_TOPHLS1560RST,28992,"(0.9454245753949897, 0.9636395130072691)"
dc5ba6a7-c99b-4425-9ef4-7ceee0c016f9,dataset,ISO 19115,WMS; WCS,2024-12-10,dut,28992; 5709,Waterkansenkaart Stedelijk gebied - Wateroverlast,Waterkansenkaart; Waterhuishouding,"De waterkansenkaarten stedelijk gebied zijn bedoeld om mogelijkheden en beperkingen bij stedelijke uitbreiding inzichtelijk te maken.
De kaart met aandachtsgebieden waterhuishouding geeft aan waar in Zeeland relatief snel wateroverlast is te verwachten. De kaart is gebaseerd op een combinatie van relatieve hoogteligging, bodemsamenstelling en kwelintensiteit.",Provincie Zeeland,geo@zeeland.nl,,,,Provincie Zeeland,"('3.34', '51.195', '4.284', '51.75')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://opengeodata.zeeland.nl/geoserver/rasters/wcs?request=GetCapabilities,,GEOGWD_WTRKNSKRTWTROVLRST,GEOGWD_WTRKNSKRTWTROVLRST,rasters__GEOGWD_WTRKNSKRTWTROVLRST,GEOGWD_WTRKNSKRTWTROVLRST,rasters__GEOGWD_WTRKNSKRTWTROVLRST,28992,"(25.0, 25.0)"
a36eee64-da2b-438c-b005-e8cf921d951d,dataset,ISO 19115,WMS; WCS,2024-12-11,dut,28992; 5709,Bodemkundige geschiktheid voor akkerbouw,Flora en Fauna; Klimaat; Landbouw; Akkerbouw; Klimaatadaptatie,"De geschiktheidskaart akkerbouw is gemaakt door Alterra Wageningen. De geschiktheid van percelen voor akkerbouw wordt bepaald door een combinatie van bodemeigenschappen en grondwaterstanden. Belangrijke bodemeigenschappen zijn de bewerkbaarheid, berijdbaarheid, chemische bodemvruchtbaarheid, bewortelbaarheid en vochtleverend vermogen. Bij te hoge grondwaterstanden in het voorjaar is de bodem te nat om voorjaarswerkzaamheden, zoals bemesten, zaai klaar maken en inzaaien, te verrichten. Te natte omstandigheden vertragen de voorjaarsgroei van het gewas. In het najaar kunnen hoge grondwaterstanden het oogsten van akkerbouwgewassen bemoeilijken. In perioden met weinig neerslag moet de vochtvoorraad in de bodem voldoende te zijn om de plant van voldoende vocht te voorzien. Bij een tekort treedt er groeivertraging op. De geschiktheidskaart is met name gebaseerd op verlaagde opbrengsten als gevolge van vochttekort en wateroverlast.",Provincie Zeeland,geo@zeeland.nl,,Alterra Wageningen UR,,Provincie Zeeland; Johan Treurniet (Provincie Zeeland),"('3.23631', '51.15533', '4.34889', '51.82638')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://opengeodata.zeeland.nl/geoserver/rasters/wcs?request=GetCapabilities,,GEONAM_AKK_BWGSHRST,GEONAM_AKK_BWGSHRST,rasters__GEONAM_AKK_BWGSHRST,GEONAM_AKK_BWGSHRST,rasters__GEONAM_AKK_BWGSHRST,28992,"(100.0, 100.0)"
b582fa78-1b36-4022-ba63-44217e885c51,dataset,ISO 19115,WMS; WCS,2024-12-10,dut,28992; 5709,Basiskaart bodemtypen (raster),Waterkansenkaart; Waterhuishouding,Op basis van de 1:50.000 Bodemkaart van Nederland is een clustering gemaakt van de belangrijkste bodemtypen tbv beleidskaarten. De vlakken zijn omgezet in een 25meter grid om analyses te vereenvoudigen.,Provincie Zeeland,geo@zeeland.nl,,,,Provincie Zeeland,"('3.34', '51.195', '4.284', '51.75')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://opengeodata.zeeland.nl/geoserver/rasters_bodem/wcs?request=GetCapabilities,,GEOGWD_BDMKRTZLDRST,GEOGWD_BDMKRTZLDRST,rasters_bodem__GEOGWD_BDMKRTZLDRST,GEOGWD_BDMKRTZLDRST,rasters_bodem__GEOGWD_BDMKRTZLDRST,28992,"(25.0, 25.0)"
{15CFB9D6-BEC5-4B16-BD78-56CEF9EC3418},dataset,ISO 19115,WMS; WCS,2024-12-11,dut,28992; 5709,Kalkgehalte toplaag van de bodem,Flora en Fauna; Klimaat,"De kaart met kalkgehalte in de toplaag van de bodem (de bovenste twintig centimeter) is gemaakt door Alterra Wageningen. Kalk komt in de bodem voor doordat tijdens de afzetting ook schelpen en schelpdieren zijn achtergebleven. Kalk komt daarom vooral voor afzettingen door de zee en rivieren. Het kalkgehalte is van invloed op de zuurgraad, bodemchemische processen, de bodemvruchtbaarheid en de structuur van de bodem",Provincie Zeeland,geo@zeeland.nl,,Alterra Wageningen UR,,Provincie Zeeland; Johan Treurniet (Provincie Zeeland),"('3.286', '51.185', '4.314', '51.792')",Geen beperkingen (http://creativecommons.org/publicdomain/mark/*/deed.nl),otherRestrictions,https://opengeodata.zeeland.nl/geoserver/rasters/wcs?request=GetCapabilities,,GEONAM_KLKGHLTLGRST,GEONAM_KLKGHLTLGRST,rasters__GEONAM_KLKGHLTLGRST,GEONAM_KLKGHLTLGRST,rasters__GEONAM_KLKGHLTLGRST,28992,"(100.0, 100.0)"
{CEC39685-D84E-4D78-8EBD-A364C8F0A951},dataset,ISO 19115,WMS; WCS,2024-12-17,dut,28992; 5709,Stafkaarten ( omgeving: Vlissingen),Risico's en externe veiligheid; Milieu,"Kaart met locaties waar op basis van historische informatie (gebeurtenissen) mogelijk munitie in de bodem aanwezig is. De gebeurtenissen uit de Tweede Wereldoorlog, zijn gebaseerd op literatuur, gemeente-archieven, raadpleging experts, stafkaarten, meldingen van burgers (geïnteresseerden, en ouderen die de oorlog hebben meegemaakt) en enkele andere (archief)bronnen. 

        WOI is niet in beschouwing genomen. 
        Een uitgebreide toelichting op het onderzoek, de aanpak en de resultaten is beschreven in het rapport ""Conventionele Explosieven in Zeeland"" (kenmerk 2010607, december 2010).",Provincie Zeeland,geo@zeeland.nl,,,,Provincie Zeeland,"('3.29363', '51.36399', '3.66183', '51.62536')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://opengeodata.zeeland.nl/geoserver/rasters_stafkaarten/wcs?request=GetCapabilities,,GEORMA_STFKRTWO2VLSRST,GEORMA_STFKRTWO2VLSRST,rasters_stafkaarten__georma_stfkrtwo2vlsrst,GEORMA_STFKRTWO2VLSRST,rasters_stafkaarten__georma_stfkrtwo2vlsrst,28992,"(0.8324913498290111, 0.8324913498290111)"
9a8360f8-6620-4dce-970c-ce5112c7a141,dataset,ISO 19115,WMS; WCS,2024-08-06,dut,28992; 5709,Maximum stroomsnelheidskaart Zoute Ecotopen Oosterschelde  2016,,"Van de Oosterschelde is in 2016 een ecotopenkaart gemaakt. Een zoute ecotopenkaart wordt opgebouwd door meerdere informatielagen van het intergetijdengebied samen te voegen: bodemhoogtekaart (hoogte en diepte), geomorfologische kaart, droogvalduurkaart, stromingskaart en zoutkaart. De stroomsnelheden zijn berekend met Simona waarbij gebruik gemaakt wordt van het SCALWEST2000 model, een kromlijnig grid.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.372', '51.344', '4.253', '51.527')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/ecotopen_zout_raster/ows?service=WCS&request=getcapabilities&version=2.0.1,,ecotopen_zout_raster:evmax_os_2016,evmax_os_2016,ecotopen_zout_raster__evmax_os_2016,evmax_os_2016,ecotopen_zout_raster__evmax_os_2016,28992,"(20.0, 20.0)"
9bb2a740-3a34-441d-83e5-e9322df26587,dataset,ISO 19115,WMS; WCS,2025-04-11,dut,28992; 5709,Waterplantenbedekking IJsselmeergebied - Glanzig Fonteinkruid - 2021,,"Waterplantenbedekking IJsselmeergebied. De waterplantenbedekking in het IJsselmeergebied wordt driejaarlijks gemonitord. Dat wil zeggen dat in een cyclus van drie jaar in elk deel van het gebied de waterplantenbedekking wordt geïnventariseerd: in 2016 in het Markermeer en IJmeer, in 2017 in het IJsselmeer, en in 2018 in de randmeren. Nb: het Veluwemeer is in 2018 niet gebiedsdekkend gekarteerd, maar op een beperkt aantal locaties.Voor elk jaar is er een dataset per gevonden waterplantensoort en een dataset met de totale bedekkingaanwezig. Deze datasets betreffen geinterpoleerde data. Daarnaast is er per jaar een dataset met de (punt)locaties van de veldwaarnemingen.In deze datasetsstaat informatie uit de jaren 2011 tot en met 2018. Globaal wordt de zone van 0-3 meter diepte gekarteerd. Zie de laag ""Puntenkaart veldwaarnemingen"" voor een weergave van de meetpunten. Let op! Waterplanten kunnen ook buiten de gekarteerde zone voorkomen.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('5.033', '52.251', '5.852', '53.082')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/waterplanten_ijsselmeergebied/ows?service=WCS&request=getcapabilities&version=2.0.1,,waterplanten_ijsselmeergebied:glanzig_fonteinkruid_2021,glanzig_fonteinkruid_2021,waterplanten_ijsselmeergebied__glanzig_fonteinkruid_2021,glanzig_fonteinkruid_2021,waterplanten_ijsselmeergebied__glanzig_fonteinkruid_2021,28992,"(10.0, 10.0)"
9b639372-ba44-48f7-a5c3-9eada9d3937b,dataset,ISO 19115,WMS; WCS,2025-04-11,dut,28992; 5709,Waterplantenbedekking IJsselmeergebied - Zannichellia spp. - 2018,,"Waterplantenbedekking IJsselmeergebied. De waterplantenbedekking in het IJsselmeergebied wordt driejaarlijks gemonitord. Dat wil zeggen dat in een cyclus van drie jaar in elk deel van het gebied de waterplantenbedekking wordt geïnventariseerd: in 2016 in het Markermeer en IJmeer, in 2017 in het IJsselmeer, en in 2018 in de randmeren. Nb: het Veluwemeer is in 2018 niet gebiedsdekkend gekarteerd, maar op een beperkt aantal locaties.Voor elk jaar is er een dataset per gevonden waterplantensoort en een dataset met de totale bedekkingaanwezig. Deze datasets betreffen geinterpoleerde data. Daarnaast is er per jaar een dataset met de (punt)locaties van de veldwaarnemingen.In deze datasetsstaat informatie uit de jaren 2011 tot en met 2018. Globaal wordt de zone van 0-3 meter diepte gekarteerd. Zie de laag ""Puntenkaart veldwaarnemingen"" voor een weergave van de meetpunten. Let op! Waterplanten kunnen ook buiten de gekarteerde zone voorkomen.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('5.033', '52.251', '5.852', '53.082')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/waterplanten_ijsselmeergebied/ows?service=WCS&request=getcapabilities&version=2.0.1,,waterplanten_ijsselmeergebied:zannichellia_spp_2018,zannichellia_spp_2018,waterplanten_ijsselmeergebied__zannichellia_spp_2018,zannichellia_spp_2018,waterplanten_ijsselmeergebied__zannichellia_spp_2018,28992,"(10.0, 10.0)"
9c1e66f0-f725-4bd5-b1b9-68e1ae3eeb98,dataset,ISO 19115,WMS; WCS,2025-04-11,dut,28992; 5709,Waterplantenbedekking IJsselmeergebied - Waternetje - 2019,,"Waterplantenbedekking IJsselmeergebied. De waterplantenbedekking in het IJsselmeergebied wordt driejaarlijks gemonitord. Dat wil zeggen dat in een cyclus van drie jaar in elk deel van het gebied de waterplantenbedekking wordt geïnventariseerd: in 2016 in het Markermeer en IJmeer, in 2017 in het IJsselmeer, en in 2018 in de randmeren. Nb: het Veluwemeer is in 2018 niet gebiedsdekkend gekarteerd, maar op een beperkt aantal locaties.Voor elk jaar is er een dataset per gevonden waterplantensoort en een dataset met de totale bedekkingaanwezig. Deze datasets betreffen geinterpoleerde data. Daarnaast is er per jaar een dataset met de (punt)locaties van de veldwaarnemingen.In deze datasetsstaat informatie uit de jaren 2011 tot en met 2018. Globaal wordt de zone van 0-3 meter diepte gekarteerd. Zie de laag ""Puntenkaart veldwaarnemingen"" voor een weergave van de meetpunten. Let op! Waterplanten kunnen ook buiten de gekarteerde zone voorkomen.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('5.033', '52.251', '5.852', '53.082')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/waterplanten_ijsselmeergebied/ows?service=WCS&request=getcapabilities&version=2.0.1,,waterplanten_ijsselmeergebied:waternetje_2019,waternetje_2019,waterplanten_ijsselmeergebied__waternetje_2019,waternetje_2019,waterplanten_ijsselmeergebied__waternetje_2019,28992,"(10.0, 10.0)"
